epoch,strategy,arm,current reward,cumulative reward,optimal
1,Epsilon Greedy,0,156.2719649748218,156.2719649748218,False
2,Epsilon Greedy,0,155.0949382675003,311.3669032423221,False
3,Epsilon Greedy,2,41.014561283511014,352.3814645258331,False
4,Epsilon Greedy,4,42.36003620913841,394.7415007349715,False
5,Epsilon Greedy,6,169.95349481174725,564.6949955467187,False
6,Epsilon Greedy,2,36.74130381396929,601.4362993606879,False
7,Epsilon Greedy,6,167.22304341068804,768.659342771376,False
8,Epsilon Greedy,1,46.083938815063185,814.7432815864393,False
9,Epsilon Greedy,6,167.44019728795732,982.1834788743965,False
10,Epsilon Greedy,0,156.17350954893254,1138.356988423329,False
11,Epsilon Greedy,6,168.07569903094188,1306.432687454271,False
12,Epsilon Greedy,3,70.39957833970763,1376.8322657939786,False
13,Epsilon Greedy,6,166.63805850018073,1543.4703242941594,False
14,Epsilon Greedy,9,80.35608186036667,1623.826406154526,False
15,Epsilon Greedy,4,42.618982319753215,1666.4453884742793,False
16,Epsilon Greedy,1,46.48821025333558,1712.933598727615,False
17,Epsilon Greedy,7,115.23243572911328,1828.1660344567283,False
18,Epsilon Greedy,8,198.94335906861346,2027.1093935253418,True
19,Epsilon Greedy,5,16.79722096136066,2043.9066144867024,False
20,Epsilon Greedy,1,44.8353603629239,2088.7419748496263,False
21,Epsilon Greedy,2,38.101608709172375,2126.843583558799,False
22,Epsilon Greedy,9,79.3080161956284,2206.1515997544275,False
23,Epsilon Greedy,6,168.00333168682286,2374.1549314412505,False
24,Epsilon Greedy,2,38.50265910532866,2412.6575905465793,False
25,Epsilon Greedy,8,199.81077257303056,2612.46836311961,True
26,Epsilon Greedy,8,198.04366830617488,2810.5120314257847,True
27,Epsilon Greedy,9,78.51840445331297,2889.0304358790977,False
28,Epsilon Greedy,5,15.954823881252906,2904.985259760351,False
29,Epsilon Greedy,8,199.3693556538709,3104.354615414222,True
30,Epsilon Greedy,4,40.13050911455846,3144.4851245287805,False
31,Epsilon Greedy,7,116.79048378980328,3261.2756083185836,False
32,Epsilon Greedy,6,167.5518039670219,3428.8274122856055,False
33,Epsilon Greedy,8,199.0363171654611,3627.863729451067,True
34,Epsilon Greedy,3,71.45842957586615,3699.322159026933,False
35,Epsilon Greedy,3,70.13190063386982,3769.454059660803,False
36,Epsilon Greedy,8,198.86805057824748,3968.3221102390507,True
37,Epsilon Greedy,2,39.58852713571007,4007.910637374761,False
38,Epsilon Greedy,4,41.94099937840691,4049.851636753168,False
39,Epsilon Greedy,1,47.04144914213864,4096.893085895306,False
40,Epsilon Greedy,5,17.30363907686421,4114.19672497217,False
41,Epsilon Greedy,1,45.49292278136114,4159.689647753531,False
42,Epsilon Greedy,8,200.51553855140088,4360.205186304932,True
43,Epsilon Greedy,8,197.8922951246606,4558.097481429592,True
44,Epsilon Greedy,4,40.651153532851204,4598.748634962443,False
45,Epsilon Greedy,5,16.80426931366945,4615.552904276113,False
46,Epsilon Greedy,8,198.57860010670856,4814.131504382822,True
47,Epsilon Greedy,9,77.8480156447006,4891.979520027522,False
48,Epsilon Greedy,2,38.86898988178914,4930.848509909311,False
49,Epsilon Greedy,8,199.56677742355404,5130.415287332866,True
50,Epsilon Greedy,2,37.56490901440606,5167.980196347272,False
51,Epsilon Greedy,8,198.6267368615334,5366.6069332088055,True
52,Epsilon Greedy,8,198.72836715280076,5565.335300361607,True
53,Epsilon Greedy,6,169.0822054249024,5734.417505786509,False
54,Epsilon Greedy,1,45.68087209166253,5780.098377878171,False
55,Epsilon Greedy,8,198.97653475599782,5979.074912634169,True
56,Epsilon Greedy,4,41.22011992764602,6020.295032561815,False
57,Epsilon Greedy,8,198.80705939566965,6219.102091957485,True
58,Epsilon Greedy,8,199.4640083701546,6418.566100327639,True
59,Epsilon Greedy,8,198.4829002809289,6617.049000608568,True
60,Epsilon Greedy,5,17.042522031979175,6634.091522640548,False
61,Epsilon Greedy,8,199.9992100318018,6834.09073267235,True
62,Epsilon Greedy,2,37.592589488865116,6871.683322161215,False
63,Epsilon Greedy,4,39.93833754450547,6911.621659705721,False
64,Epsilon Greedy,7,115.49047410054709,7027.112133806268,False
65,Epsilon Greedy,6,168.4839074044277,7195.596041210695,False
66,Epsilon Greedy,5,16.130350212383494,7211.726391423079,False
67,Epsilon Greedy,1,45.32468434097843,7257.051075764058,False
68,Epsilon Greedy,8,197.0936432027393,7454.144718966797,True
69,Epsilon Greedy,3,70.66666123512552,7524.8113802019225,False
70,Epsilon Greedy,6,168.54716052928762,7693.35854073121,False
71,Epsilon Greedy,8,198.25908753980968,7891.61762827102,True
72,Epsilon Greedy,4,41.52158008048883,7933.139208351509,False
73,Epsilon Greedy,9,80.97010912769245,8014.109317479201,False
74,Epsilon Greedy,8,200.18667429725286,8214.295991776455,True
75,Epsilon Greedy,2,37.77876704831675,8252.074758824772,False
76,Epsilon Greedy,8,199.91528593300836,8451.99004475778,True
77,Epsilon Greedy,6,168.1751626793057,8620.165207437087,False
78,Epsilon Greedy,8,198.65547325245478,8818.820680689541,True
79,Epsilon Greedy,8,200.13403306499924,9018.954713754541,True
80,Epsilon Greedy,0,157.0543887296988,9176.00910248424,False
81,Epsilon Greedy,0,153.904778936563,9329.913881420804,False
82,Epsilon Greedy,8,199.94359921715105,9529.857480637955,True
83,Epsilon Greedy,8,198.83539310279687,9728.692873740752,True
84,Epsilon Greedy,8,198.9861523431628,9927.679026083915,True
85,Epsilon Greedy,8,199.6839170717217,10127.362943155636,True
86,Epsilon Greedy,4,39.44275181248051,10166.805694968118,False
87,Epsilon Greedy,3,73.10376411615752,10239.909459084276,False
88,Epsilon Greedy,9,79.98849147174948,10319.897950556026,False
89,Epsilon Greedy,6,166.72966369604737,10486.627614252073,False
90,Epsilon Greedy,8,198.98100663482228,10685.608620886895,True
91,Epsilon Greedy,8,197.9394398370758,10883.54806072397,True
92,Epsilon Greedy,2,35.433708437341835,10918.981769161312,False
93,Epsilon Greedy,9,79.62859309615756,10998.610362257468,False
94,Epsilon Greedy,8,199.48883930120545,11198.099201558674,True
95,Epsilon Greedy,9,79.66423096128392,11277.763432519958,False
96,Epsilon Greedy,1,46.55743082959554,11324.320863349554,False
97,Epsilon Greedy,7,117.33168178429571,11441.65254513385,False
98,Epsilon Greedy,8,199.67366168508255,11641.326206818932,True
99,Epsilon Greedy,8,197.54076067288608,11838.866967491818,True
100,Epsilon Greedy,8,197.94598329240858,12036.812950784228,True
101,Epsilon Greedy,7,117.09508165582,12153.908032440047,False
102,Epsilon Greedy,8,198.25713762376398,12352.165170063812,True
103,Epsilon Greedy,8,199.81217384593563,12551.977343909748,True
104,Epsilon Greedy,8,201.17192191859098,12753.149265828339,True
105,Epsilon Greedy,2,36.82153125258295,12789.970797080921,False
106,Epsilon Greedy,8,198.90992964955967,12988.88072673048,True
107,Epsilon Greedy,8,198.64626679301816,13187.526993523497,True
108,Epsilon Greedy,4,40.03686933631104,13227.563862859808,False
